srcip,dstip,spkts,dur,sbytes,dbytes,Dpkts,sttl,dttl,sload,proto,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dsport,dst_ip_bytes,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,,attack_cat,label,Stime
175.45.176.1,149.171.126.11,INT,0.000005,136,0,254,0,0,0,-,108800000,0,2,0,0,0,0,0,68,0,0,0,0,0,1424259370,1424259370,0.005,0,0,0,0,0,2,,, ,2,1,1,1,DoS,1,17842.66992
175.45.176.0,149.171.126.12,FIN,2.093857,4892,1874,254,252,8,8,smtp,17842.66992,6804.666992,22,20,255,255,4090917149,2673378362,222,94,0,0,5038.332619,121.525992,1424259465,1424259467,99.707475,106.256211,0.139343,0.074162,0.065181,0,1,,, ,1,1,2,2,DoS,1,3968.724854
175.45.176.0,149.171.126.11,FIN,1.542057,850,354,254,252,2,1,http,3968.724854,1608.241455,10,8,255,255,1828202333,957562068,85,44,1,0,12223.41586,314.663563,1424259519,1424259521,171.197444,208.055281,0.189835,0.085667,0.104168,0,1,1,, ,1,1,1,1,DoS,1,911179.4375
175.45.176.3,149.171.126.10,FIN,24.149729,2751924,13942,254,252,1030,1,http,911179.4375,4604.275391,2066,324,255,255,1213742695,2911069802,1332,43,1,0,1405.179092,85.910961,1424259518,1424259542,11.705243,74.339875,0.31013,0.21229,0.09784,0,1,1,, ,1,1,18,2,DoS,1,23052.25
175.45.176.0,149.171.126.12,FIN,2.493813,7473,1722,254,252,10,8,smtp,23052.25,5248.187988,26,20,255,255,1571249496,3044001435,287,86,0,0,7081.508569,208.198578,1424259579,1424259582,99.752523,128.343844,0.110759,0.054648,0.056111,0,1,,, ,1,1,1,1,DoS,1,86000000
175.45.176.3,149.171.126.10,INT,0.000004,86,0,254,0,0,0,-,86000000,0,2,0,0,0,0,0,43,0,0,0,0,0,1424259589,1424259589,0.004,0,0,0,0,0,2,,, ,1,1,2,1,DoS,1,86000000
175.45.176.3,149.171.126.10,INT,0.000004,86,0,254,0,0,0,-,86000000,0,2,0,0,0,0,0,43,0,0,0,0,0,1424259589,1424259589,0.004,0,0,0,0,0,2,,, ,1,1,2,1,DoS,1,86000000
175.45.176.3,149.171.126.10,INT,0.000004,86,0,254,0,0,0,-,86000000,0,2,0,0,0,0,0,43,0,0,0,0,0,1424259589,1424259589,0.004,0,0,0,0,0,2,,, ,1,1,2,1,DoS,1,86000000
175.45.176.3,149.171.126.10,INT,0.000004,86,0,254,0,0,0,-,86000000,0,2,0,0,0,0,0,43,0,0,0,0,0,1424259589,1424259589,0.004,0,0,0,0,0,2,,, ,1,1,2,1,DoS,1,86000000
175.45.176.3,149.171.126.10,INT,0.000004,86,0,254,0,0,0,-,86000000,0,2,0,0,0,0,0,43,0,0,0,0,0,1424259589,1424259589,0.004,0,0,0,0,0,2,,, ,1,1,2,1,DoS,1,12184.10547
175.45.176.2,149.171.126.10,FIN,1.931697,3096,1776,254,252,7,8,smtp,12184.10547,6990.744141,20,20,255,255,1709909642,1150552421,155,89,0,0,5092.941746,122.042336,1424259599,1424259600,101.66826,99.073102,0.097377,0.048616,0.048761,0,1,,, ,1,1,17,1,DoS,1,398.565674
175.45.176.2,149.171.126.12,INT,42.793449,2184,0,254,0,0,0,-,398.565674,0,42,0,0,0,0,0,52,0,0,0,1236.527125,0,1424259607,1424259650,1043.742625,0,0,0,0,0,2,,, ,1,1,1,2,DoS,1,398.565674
175.45.176.2,149.171.126.12,INT,42.793449,2184,0,254,0,0,0,-,398.565674,0,42,0,0,0,0,0,52,0,0,0,1236.527125,0,1424259607,1424259650,1043.742625,0,0,0,0,0,2,,, ,1,1,1,2,DoS,1,398.565674
175.45.176.2,149.171.126.12,INT,42.793449,2184,0,254,0,0,0,-,398.565674,0,42,0,0,0,0,0,52,0,0,0,1236.527125,0,1424259607,1424259650,1043.742625,0,0,0,0,0,2,,, ,1,1,1,2,DoS,1,398.565674
175.45.176.2,149.171.126.12,INT,42.793449,2184,0,254,0,0,0,-,398.565674,0,42,0,0,0,0,0,52,0,0,0,1236.527125,0,1424259607,1424259650,1043.742625,0,0,0,0,0,2,,, ,1,1,1,2,DoS,1,19384.21289
175.45.176.3,149.171.126.10,FIN,0.467597,1258,268,62,252,2,1,http,19384.21289,3832.359863,10,6,255,255,2976117824,574812957,126,45,1,0,2805.262727,141.947234,1424259694,1424259694,51.955222,87.535203,0.098945,0.029195,0.06975,0,1,1,, ,1,1,1,1,DoS,1,7831.567383
175.45.176.1,149.171.126.10,FIN,0.739571,804,3200,62,252,2,2,http,7831.567383,31153.19727,10,10,255,255,1470936460,3241064964,80,320,1,1149,5601.206805,115.354219,1424259699,1424259700,82.063333,74.868,0.112187,0.06575,0.046437,0,1,1,, ,1,1,1,1,DoS,1,7831.567383
175.45.176.1,149.171.126.10,FIN,0.739571,804,3200,62,252,2,2,http,7831.567383,31153.19727,10,10,255,255,1470936460,3241064964,80,320,1,1149,5601.206805,115.354219,1424259699,1424259700,82.063333,74.868,0.112187,0.06575,0.046437,0,1,1,, ,1,1,1,1,DoS,1,14347.71582
175.45.176.1,149.171.126.12,FIN,0.424876,846,1160,62,252,2,2,http,14347.71582,19111.45898,10,8,255,255,1231784367,3718579855,85,145,1,151,2395.412848,77.349305,1424259890,1424259890,47.208444,47.341855,0.096166,0.046733,0.049433,0,1,1,, ,1,1,1,4,DoS,1,16641.13477
175.45.176.3,149.171.126.12,FIN,0.355745,822,268,254,252,2,1,-,16641.13477,5037.316406,10,6,255,255,2697524881,3830452856,82,45,0,0,1899.633152,82.482164,1424259960,1424259961,39.368556,61.973,0.107207,0.045871,0.061336,0,1,,, ,2,1,1,1,DoS,1,9017.739258
175.45.176.3,149.171.126.10,INT,4.598935,5248,0,254,0,0,0,-,9017.739258,0,82,0,0,0,0,0,64,0,0,0,161.878984,0,1424260102,1424260107,56.776977,0,0,0,0,0,2,,, ,1,1,13,1,DoS,1,9017.739258
175.45.176.3,149.171.126.10,INT,4.598935,5248,0,254,0,0,0,-,9017.739258,0,82,0,0,0,0,0,64,0,0,0,161.878984,0,1424260102,1424260107,56.776977,0,0,0,0,0,2,,, ,1,1,13,1,DoS,1,9017.739258
175.45.176.3,149.171.126.10,INT,4.598935,5248,0,254,0,0,0,-,9017.739258,0,82,0,0,0,0,0,64,0,0,0,161.878984,0,1424260102,1424260107,56.776977,0,0,0,0,0,2,,, ,1,1,13,1,DoS,1,9017.739258
175.45.176.3,149.171.126.10,INT,4.598935,5248,0,254,0,0,0,-,9017.739258,0,82,0,0,0,0,0,64,0,0,0,161.878984,0,1424260102,1424260107,56.776977,0,0,0,0,0,2,,, ,1,1,13,1,DoS,1,9017.739258
175.45.176.3,149.171.126.10,INT,4.598935,5248,0,254,0,0,0,-,9017.739258,0,82,0,0,0,0,0,64,0,0,0,161.878984,0,1424260102,1424260107,56.776977,0,0,0,0,0,2,,, ,1,1,13,1,DoS,1,17833.11719
175.45.176.1,149.171.126.10,FIN,0.248975,616,268,254,252,2,1,-,17833.11719,7197.509766,10,6,255,255,299634366,3688078777,62,45,0,0,1266.713866,61.691055,1424260161,1424260161,24.243556,44.954801,0.097228,0.024192,0.073036,0,1,,, ,1,1,17,1,DoS,1,7804.062012
175.45.176.3,149.171.126.10,FIN,0.583286,632,354,62,252,2,1,http,7804.062012,4251.773438,10,8,255,255,2978320517,672222188,63,44,1,0,3886.28157,122.723461,1424260278,1424260278,64.709444,75.018859,0.126456,0.058146,0.06831,0,1,1,, ,1,1,1,1,DoS,1,32712.22266
175.45.176.3,149.171.126.10,FIN,0.339445,1542,268,254,252,2,1,ftp,32712.22266,5279.206055,10,6,255,255,2393842718,3123136892,154,45,0,0,1790.646229,82.509203,1424260337,1424260337,34.041,56.413602,0.124443,0.057374,0.067069,0,1,,, ,1,1,2,1,DoS,1,16513.69727
175.45.176.2,149.171.126.11,FIN,0.505762,1138,688,254,252,3,2,-,16513.69727,9522.265625,12,8,255,255,3246782668,4170973001,95,86,0,0,2102.358302,84.483867,1424260395,1424260396,41.322636,68.75243,0.081305,0.024486,0.056819,0,1,,, ,1,1,1,1,DoS,1,7978.165527
175.45.176.0,149.171.126.10,FIN,2.395538,2514,1138,62,252,6,6,smtp,7978.165527,3563.29126,20,16,255,255,4209967623,1404739072,126,71,0,0,6467.647781,215.934984,1424260395,1424260398,126.080941,156.251328,0.113039,0.050649,0.06239,0,1,,, ,1,1,1,1,DoS,1,53741.29688
175.45.176.2,149.171.126.12,FIN,0.529202,3878,354,254,252,3,1,http,53741.29688,4686.30127,12,8,255,255,2142139390,1529351120,323,44,1,0,3459.411241,108.600328,1424260534,1424260535,48.021635,70.16457,0.092823,0.038041,0.054782,0,1,1,, ,2,1,1,3,DoS,1,83854.69531
175.45.176.1,149.171.126.11,FIN,0.891256,9715,1878,254,252,10,8,smtp,83854.69531,16022.33301,26,20,255,255,3801260905,140518803,374,94,0,0,2024.605462,59.762348,1424260572,1424260572,35.608719,45.423211,0.054233,0.02821,0.026023,0,1,,, ,1,1,1,1,DoS,1,10047.02637
175.45.176.2,149.171.126.11,CON,0.252413,362,178,254,60,0,0,-,10047.02637,4247.007812,8,4,0,0,0,0,45,45,0,0,61.447676,60.153574,1424260593,1424260593,36.059,42.54,0,0,0,0,0,,, ,2,1,1,1,DoS,1,14680.75684
175.45.176.3,149.171.126.11,FIN,0.458287,934,354,254,252,2,1,-,14680.75684,5411.456055,10,8,255,255,1928580571,4189755185,93,44,0,0,3351.322297,120.706672,1424260606,1424260607,49.508889,62.459145,0.07539,0.021055,0.054335,0,1,,, ,1,1,1,1,DoS,1,114666664
175.45.176.0,149.171.126.11,INT,0.000003,86,0,254,0,0,0,-,114666664,0,2,0,0,0,0,0,43,0,0,0,0,0,1424260639,1424260639,0.003,0,0,0,0,0,2,,, ,1,1,1,17,DoS,1,331115.6875
175.45.176.1,149.171.126.12,FIN,0.790926,33620,1238,62,252,16,6,smtp,331115.6875,11834.23047,38,18,255,255,1370627629,3693384718,885,69,0,0,1540.314482,56.562059,1424260665,1424260665,20.784135,45.504059,0.065291,0.017337,0.047954,0,1,,, ,1,1,1,1,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,640000000
175.45.176.0,149.171.126.12,INT,0.000004,640,0,254,0,0,0,-,640000000,0,2,0,0,0,0,0,320,0,0,0,0,0,1424260764,1424260764,0.004,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,181333328
175.45.176.1,149.171.126.10,INT,0.000003,136,0,254,0,0,0,snmp,181333328,0,2,0,0,0,0,0,68,0,0,0,0,0,1424260766,1424260766,0.003,0,0,0,0,0,2,,, ,1,1,18,1,DoS,1,11534.94141
175.45.176.0,149.171.126.11,FIN,0.478546,766,1544,62,252,2,2,http,11534.94141,22585.08008,10,8,255,255,1702009631,3133728957,77,193,1,364,3344.503261,122.056031,1424260787,1424260787,53.171778,66.794,0.057065,0.009905,0.04716,0,1,1,, ,2,1,1,1,DoS,1,17142.91992
175.45.176.3,149.171.126.10,FIN,1.458328,3273,1714,62,252,8,8,smtp,17142.91992,8936.260742,22,20,255,255,138359618,3005482881,149,86,0,0,3371.875229,94.560102,1424260835,1424260837,69.444192,73.883687,0.097948,0.035034,0.062914,0,1,,, ,1,1,1,1,DoS,1,8568.489258
175.45.176.1,149.171.126.11,FIN,0.872966,1006,41946,62,252,2,16,http,8568.489258,373723.5938,14,36,255,255,4192581855,2754642086,72,1165,1,19968,3385.137994,2909.373288,1424260846,1424260847,67.067772,23.251715,0.201529,0.059151,0.142378,0,1,1,, ,1,1,1,2,DoS,1,4898.780273
175.45.176.1,149.171.126.11,FIN,0.520946,364,13092,254,252,1,6,-,4898.780273,188487.8594,8,16,255,255,279794458,4238119167,46,818,0,0,4146.683503,0,1424260864,1424260865,74.420855,29.726466,0.151822,0.074263,0.077559,0,1,,, ,2,1,1,1,DoS,1,15269.12109
175.45.176.2,149.171.126.11,FIN,1.388947,2790,1658,254,252,7,8,smtp,15269.12109,9077.379883,20,20,255,255,2948684796,2496479596,140,83,0,0,3563.034295,86.358625,1424260906,1424260908,73.102477,70.438211,0.109398,0.049738,0.05966,0,1,,, ,1,1,1,1,DoS,1,9175.101562
175.45.176.1,149.171.126.11,FIN,0.615579,784,1364,62,252,2,2,http,9175.101562,15517.09863,10,8,255,255,4214105915,1847340723,78,171,1,278,3474.626579,137.909469,1424260932,1424260932,68.397667,77.05243,0.220744,0.062429,0.158315,0,1,1,, ,1,1,1,1,DoS,1,3013.334717
175.45.176.2,149.171.126.11,FIN,3.031857,1196,2738,62,252,6,7,-,3013.334717,6823.541016,22,18,255,255,1965076775,2778252588,54,152,0,0,8149.914096,243.924656,1424261027,1424261030,144.330994,173.798875,0.159392,0.077267,0.082125,0,1,,, ,1,1,1,1,DoS,1,10868.80859
175.45.176.0,149.171.126.11,FIN,0.54615,824,268,62,252,2,1,-,10868.80859,3281.149658,10,6,255,255,4138501581,2258858304,82,45,0,0,2898.750007,116.269125,1424261052,1424261053,51.769,92.763203,0.112499,0.082325,0.030174,0,1,,, ,2,2,1,12,DoS,1,2777.200684
175.45.176.1,149.171.126.12,CON,1.227135,568,432,254,60,0,0,-,2777.200684,1408.158081,4,2,0,0,0,0,142,216,0,0,578.47275,0,1424261084,1424261086,409.045,0.008,0,0,0,0,0,,, ,2,2,2,2,DoS,1,2777.200684
175.45.176.1,149.171.126.12,CON,1.227135,568,432,254,60,0,0,-,2777.200684,1408.158081,4,2,0,0,0,0,142,216,0,0,578.47275,0,1424261084,1424261086,409.045,0.008,0,0,0,0,0,,, ,2,2,2,2,DoS,1,2777.200684
175.45.176.1,149.171.126.12,CON,1.227135,568,432,254,60,0,0,-,2777.200684,1408.158081,4,2,0,0,0,0,142,216,0,0,578.47275,0,1424261084,1424261086,409.045,0.008,0,0,0,0,0,,, ,2,2,2,2,DoS,1,2777.200684
175.45.176.1,149.171.126.12,CON,1.227135,568,432,254,60,0,0,-,2777.200684,1408.158081,4,2,0,0,0,0,142,216,0,0,578.47275,0,1424261084,1424261086,409.045,0.008,0,0,0,0,0,,, ,2,2,2,2,DoS,1,2777.200684
175.45.176.1,149.171.126.12,CON,1.227135,568,432,254,60,0,0,-,2777.200684,1408.158081,4,2,0,0,0,0,142,216,0,0,578.47275,0,1424261084,1424261086,409.045,0.008,0,0,0,0,0,,, ,2,2,2,2,DoS,1,2777.200684
175.45.176.1,149.171.126.12,CON,1.227135,568,432,254,60,0,0,-,2777.200684,1408.158081,4,2,0,0,0,0,142,216,0,0,578.47275,0,1424261084,1424261086,409.045,0.008,0,0,0,0,0,,, ,2,2,2,2,DoS,1,2777.200684
175.45.176.1,149.171.126.12,CON,1.227135,568,432,254,60,0,0,-,2777.200684,1408.158081,4,2,0,0,0,0,142,216,0,0,578.47275,0,1424261084,1424261086,409.045,0.008,0,0,0,0,0,,, ,2,2,2,2,DoS,1,2777.200684
175.45.176.1,149.171.126.12,CON,1.227135,568,432,254,60,0,0,-,2777.200684,1408.158081,4,2,0,0,0,0,142,216,0,0,578.47275,0,1424261084,1424261086,409.045,0.008,0,0,0,0,0,,, ,2,2,2,2,DoS,1,10491.65723
175.45.176.2,149.171.126.12,FIN,0.937888,1366,268,254,252,2,1,http,10491.65723,1910.675903,10,6,255,255,4130711886,34133681,137,45,1,0,5325.386495,288.614625,1424261133,1424261134,100.013444,167.782797,0.228671,0.098971,0.1297,0,1,1,, ,1,1,1,1,DoS,1,6365.407227
175.45.176.1,149.171.126.12,FIN,3.384544,2834,1926,254,252,7,8,smtp,6365.407227,4325.545898,20,20,255,255,4293671787,2409802657,142,96,0,0,9349.235529,211.486,1424261131,1424261135,178.13389,173.616469,0.233927,0.084979,0.148948,0,1,,, ,1,1,1,1,DoS,1,442941.3438
175.45.176.1,149.171.126.12,FIN,3.608875,201120,1300,254,252,74,1,http,442941.3438,2786.463867,154,30,255,255,135286,2292178847,1306,43,1,0,2867.836895,200.965391,1424261144,1424261147,23.248366,119.829313,0.231008,0.133823,0.097185,0,1,1,, ,1,1,1,1,DoS,1,4063.418701
175.45.176.2,149.171.126.12,FIN,1.909722,1034,60633,62,252,2,23,http,4063.418701,249112.7031,16,52,255,255,2339294443,854410772,65,1166,1,29015,7310.184309,4194.423931,1424261174,1424261176,127.314806,36.117559,0.185101,0.103026,0.082075,0,1,1,, ,1,1,1,1,DoS,1,23291.33203
175.45.176.2,149.171.126.12,FIN,0.84598,2736,268,254,252,2,1,-,23291.33203,2118.253418,10,6,255,255,3346464543,4137385697,274,45,0,0,5579.762528,256.340062,1424261211,1424261212,93.997778,141.884406,0.236064,0.135678,0.100386,0,1,,, ,1,1,1,1,DoS,1,10410.62598
175.45.176.1,149.171.126.10,FIN,0.85528,1236,354,62,252,2,1,http,10410.62598,2899.635254,10,8,255,255,677352604,4036227544,124,44,1,0,5734.646989,170.859297,1424261383,1424261384,94.937778,109.431141,0.154633,0.089259,0.065374,0,1,1,, ,1,5,2,2,DoS,1,136043.9375
175.45.176.0,149.171.126.10,FIN,4.047457,69826,2128,254,252,32,8,smtp,136043.9375,4055.879883,70,28,255,255,116648098,2836005528,998,76,0,0,7690.498549,365.179219,1424261436,1424261440,58.658798,151.493609,0.228738,0.107964,0.120774,0,1,,, ,1,1,2,1,DoS,1,625.429626
175.45.176.1,149.171.126.12,FIN,9.439911,820,1420,62,252,2,2,http,625.429626,1083.061035,10,10,255,255,3351643262,35927141,82,142,1,245,70026.65563,1942.891375,1424261446,1424261455,1048.864889,1037.86425,0.128948,0.09913,0.029818,0,1,1,, ,2,1,1,3,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,258.430237
175.45.176.0,149.171.126.12,INT,37.642654,1280,0,254,0,0,0,-,258.430237,0,20,0,0,0,0,0,64,0,0,0,2308.8885,0,1424261421,1424261458,1981.19225,0,0,0,0,0,2,,, ,2,2,2,2,DoS,1,25664.89258
175.45.176.3,149.171.126.10,FIN,4.603643,15546,354,254,252,7,1,-,25664.89258,538.703796,20,8,255,255,5645893,2717586253,777,44,0,0,23833.11879,1166.311375,1424261497,1424261502,242.296993,646.042688,0.17226,0.080656,0.091604,0,1,,, ,1,1,1,1,DoS,1,460800000
175.45.176.1,149.171.126.12,INT,0.00001,1152,0,254,0,0,0,dhcp,460800000,0,2,0,0,0,0,0,576,0,0,0,0,0,1424261542,1424261542,0.01,0,0,0,0,0,2,,, ,2,2,2,3,DoS,1,460800000
175.45.176.1,149.171.126.12,INT,0.00001,1152,0,254,0,0,0,dhcp,460800000,0,2,0,0,0,0,0,576,0,0,0,0,0,1424261542,1424261542,0.01,0,0,0,0,0,2,,, ,2,2,2,3,DoS,1,9929.639648
175.45.176.2,149.171.126.11,FIN,0.539798,744,968,62,252,2,2,http,9929.639648,12552.84375,10,8,255,255,2113780995,2979885723,74,121,1,87,3180.572107,101.64143,1424261565,1424261565,59.977556,64.09443,0.133379,0.064546,0.068833,0,1,1,, ,1,1,1,1,DoS,1,3708.223389
175.45.176.3,149.171.126.12,FIN,1.251273,644,354,254,252,2,1,http,3708.223389,1981.981445,10,8,255,255,3227499739,852284790,64,44,1,0,8601.681207,234.442641,1424261574,1424261575,138.927444,164.707281,0.241607,0.098313,0.143294,0,1,1,, ,3,1,1,2,DoS,1,1938.366455
175.45.176.3,149.171.126.10,INT,59.49752,14688,0,254,0,0,0,-,1938.366455,0,54,0,0,0,0,0,272,0,0,0,1293.59325,0,1424261531,1424261591,1122.594375,0,0,0,0,0,2,,, ,2,2,5,4,DoS,1,1938.366455
175.45.176.3,149.171.126.10,INT,59.49752,14688,0,254,0,0,0,-,1938.366455,0,54,0,0,0,0,0,272,0,0,0,1293.59325,0,1424261531,1424261591,1122.594375,0,0,0,0,0,2,,, ,2,2,5,4,DoS,1,1938.366455
175.45.176.3,149.171.126.10,INT,59.49752,14688,0,254,0,0,0,-,1938.366455,0,54,0,0,0,0,0,272,0,0,0,1293.59325,0,1424261531,1424261591,1122.594375,0,0,0,0,0,2,,, ,2,2,5,4,DoS,1,1938.366455
175.45.176.3,149.171.126.10,INT,59.49752,14688,0,254,0,0,0,-,1938.366455,0,54,0,0,0,0,0,272,0,0,0,1293.59325,0,1424261531,1424261591,1122.594375,0,0,0,0,0,2,,, ,2,2,5,4,DoS,1,1938.366455
175.45.176.3,149.171.126.10,INT,59.49752,14688,0,254,0,0,0,-,1938.366455,0,54,0,0,0,0,0,272,0,0,0,1293.59325,0,1424261531,1424261591,1122.594375,0,0,0,0,0,2,,, ,2,2,5,4,DoS,1,1938.366455
175.45.176.3,149.171.126.10,INT,59.49752,14688,0,254,0,0,0,-,1938.366455,0,54,0,0,0,0,0,272,0,0,0,1293.59325,0,1424261531,1424261591,1122.594375,0,0,0,0,0,2,,, ,2,2,5,4,DoS,1,1938.366455
175.45.176.3,149.171.126.10,INT,59.49752,14688,0,254,0,0,0,-,1938.366455,0,54,0,0,0,0,0,272,0,0,0,1293.59325,0,1424261531,1424261591,1122.594375,0,0,0,0,0,2,,, ,2,2,5,4,DoS,1,1938.366455
175.45.176.3,149.171.126.10,INT,59.49752,14688,0,254,0,0,0,-,1938.366455,0,54,0,0,0,0,0,272,0,0,0,1293.59325,0,1424261531,1424261591,1122.594375,0,0,0,0,0,2,,, ,2,2,5,4,DoS,1,1938.366455
